Unnamed: 0|en|fi|pt|ru|zh|ja|ko|de|fr
talent_name_slicingThrow|Slicing Throw||Arremesso Cortante|Режущий бросок|切割投掷|切り裂く投げ|슬라이싱 스로우|Schneidender Wurf|Lancer tranchant
talent_name_furiousStrike|Furious Strike||Ataque Furioso|Яростный удар|狂怒打击|激怒の一撃|격노의 일격|Wütender Schlag|Frappe furieuse
talent_name_holyForm|Holy Form||Forma Sagrada|Святая форма|神圣形态|聖なる姿|신성한 형태|Heilige Form|Forme sacrée
talent_name_unholyForm|Unholy Form||Forma Profana|Нечестивая форма|邪恶形态|不浄な姿|불경스러운 형태|Unheilige Form|Forme impie
talent_name_sacrilegiousScorn|Sacrilegious Scorn||Escárnio Sacrílego|Святотатственное презрение|亵渎蔑视|冒涜的な軽蔑|불경스러운 경멸|Sakrilegische Verachtung|Mépris sacrilège
talent_name_endingFate|Ending Fate||Destino Final|Конец судьбы|终结命运|運命の終焉|운명의 종식|Endendes Schicksal|Fin du destin
talent_name_spiritualDuality|Spiritual Duality||Dualidade Espiritual|Духовная двойственность|精神二元性|霊的二元性|영적 이중성|Spirituelle Dualität|Dualité spirituelle
talent_name_awakeningFury|Awakening Fury||Despertar da Fúria|Пробуждающая ярость|觉醒愤怒|目覚める怒り|각성된 분노|Erwachende Wut|Fureur éveillée
talent_name_insatiableHunger|Insatiable Hunger||Fome Insaciável|Ненасытный голод|无尽饥饿|飽くことのない飢え|만족할 줄 모르는 갈증|Unersättlicher Hunger|Faim insatiable
talent_name_chainRip|Chain Rip||Rasgo de Corrente|Цепной разрыв|链撕裂|鎖の裂き|사슬 찢기|Kettenriss|Déchirure de chaîne
talent_name_brutalizingSlash|Brutalizing Slash||Corte Brutalizante|Жестокий удар|残暴斩击|残忍な斬りつけ|잔혹한 베기|Brutalisierender Hieb|Fente brutale
talent_name_fuelToFire|Fuel to Fire||Combustível para Fogo|Топливо для огня|火上浇油|燃料を燃やす|불로 만들기|Öl ins Feuer|Carburant pour le feu
talent_name_hungerForBlood|Hunger For Blood||Fome de Sangue|Жажда крови|嗜血|血への渇望|피에 대한 갈고리|Hunger nach Blut|Faim de sang
talent_name_butchersHook|Butchers Hook||Gancho do Açougueiro|Мясничный крюк|屠夫钩|肉屋の鉤爪|도살자의 갈고리|Fleischerhaken|Crochet de boucher
talent_name_chainSwing|Chain Swing||Balanço de Corrente|Цепной взмах|链挥|鎖の振り回し|사슬 스윙|Kettenschwung|Balancement de chaîne
talent_name_submergedKnives|Submerged Knives||Facas Submersas|Погруженные ножи|水下刀具|水中ナイフ|잠긴 칼|Untergetauchte Messer|Couteaux submergés
talent_name_enragedMania|Enraged Mania||Mania Enfurecida|Бешеная мания|狂怒狂热|激怒した狂気|격노의 광기|Wütende Manie|Manie enragée
talent_name_blender|Blender||Blender|Блендер|搅拌机|ブレンダー|블렌더|Mixer|Mélangeur
talent_name_daisysCall|Daisy´s Call||Chamado da Daisy|Зов Дейзи |黛西的召唤 |デイジーの呼び声 |데이지의 부름 |Daisys Ruf |L'appel de Daisy 
|||||||||
talent_desc_slicingThrow|Throw your weapon like a boomerang returning back to you dealing physical damage to monsters on its path. You can activate Daisy's Call to re-appear where the last thrown slicing throw is at any point in the flight.||Arremessa sua arma como um bumerangue que retorna para você e causa Dano em Área. Você pode ativar o Chamado da Daisy para reaparecer onde o último Arremesso Cortante lançado estiver em qualquer ponto do voo.||||당신의 무기를 부메랑처럼 던져 경로에 있는 몬스터에게 물리 피해를 입히고 다시 돌아오게 합니다. 비행 중 어느 지점에서든 데이지의 호출을 활성화하여 마지막으로 던진 베기 던지기가 있는 곳에 재등장할 수 있습니다.||
talent_desc_furiousStrike|Perform a powerful area of effect attack dealing increased damage and infecting monsters struck with a stack of rabies. Each stack of rabies increases damage dealt to the monster.||Executa um poderoso ataque em área que causa dano aumentado e infecta os inimigos atingidos com um acúmulo de Raiva. Cada acúmulo de raiva aumenta o dano causado no inimigo.||||강력한 범위 공격을 수행하여 증가된 피해를 주고, 맞은 몬스터에게 광견병 중첩을 감염시킵니다. 각 광견병 중첩은 몬스터에게 가하는 피해를 증가시킵니다.||
talent_desc_holyForm|Activate Holy Form gaining increased life replenish and life steal at the cost of damage dealt. Any damage dealt while in this form is decreased.||Ativa a Forma Sagrada, ganhando maior recuperação e roubo de vida às custas do dano causado. Qualquer dano causado durante essa forma é reduzido.||||성스러운 형태를 활성화하여 생명력 회복과 생명력 흡수를 증가시키지만, 가한 피해량이 감소합니다. 이 형태에서 가한 모든 피해량이 감소합니다.||
talent_desc_unholyForm|Activate Unholy Form gaining increased damage at the cost inflicting a portion of your max life as damage to your self every time you cast, attack or proc something. Any life replenish when in this form is lowered.||Ativa a Forma Profana, ganhando dano aumentado às custas de infligir uma porção de sua vida máxima como dano a si mesmo toda vez que conjurar, atacar ou procar algo. Qualquer recuperação de vida nesta forma é reduzida.||||불경한 형태를 활성화하여 공격력 증가를 얻지만, 매번 시전, 공격 또는 발동할 때마다 최대 생명력의 일부를 자신에게 피해로 입힙니다. 이 형태에서는 생명력 회복이 감소합니다.||
talent_desc_sacrilegiousScorn|While in Holy Form gain increased attack speed and while in Unholy Form gain increased Critical damage.||Enquanto estiver na Forma Sagrada, ganha Velocidade de Ataque aumentada e, enquanto estiver na Forma Profana, ganha Dano Crítico aumentado.||||성스러운 형태에서는 공격 속도가 증가하고, 타락한 형태에서는 치명타 피해가 증가합니다.||
talent_desc_endingFate|While in Holy Form gain increased base life regen after killing an monster and while in Unholy Form rip the monster apart after killing an monster causing huge area of effect damage.||Enquanto estiver na Forma Sagrada, ganha maior regeneração de vida base depois de matar um inimigo e, enquanto estiver na Forma Profana, despedaça o inimigo depois de matá-lo, causando um enorme dano em área.||||신성한 형태일 때 몬스터를 처치하면 기본 생명력 재생이 증가하고, 부정한 형태일 때 몬스터를 처치하면 몬스터를 찢어내어 큰 범위 피해를 입힙니다.||
talent_desc_spiritualDuality|While in Holy Form increases your life Per Hit and while in Unholy Form increases your attack damage.||Na Forma Sagrada, aumenta sua Vida por Acerto e, na Forma Profana, aumenta seu Dano de Ataque.||||성스러운 형태에서는 적중 시 생명력이 증가하고, 타락한 형태에서는 공격력이 증가합니다.||
talent_desc_awakeningFury|Gain a 10% chance to increase your attack speed for a short period when striking.||Ganhe 10% de chance de aumentar sua Velocidade de Ataque por um curto período ao atingir.||||공격 시 일정 시간 동안 공격 속도가 10% 증가할 확률을 얻습니다.||
talent_desc_insatiableHunger|Awaken the full potential of both holy and unholy to gain both benefits for a short period of time with increased effectiveness.||Desperta o potencial completo da forma sagrada e profana para obter ambos os benefícios por um curto período de tempo com eficácia aumentada.||||신성한 힘과 불경한 힘의 잠재력을 모두 깨워서 짧은 시간 동안 두 가지 효과를 모두 얻고, 그 효과가 증가합니다.||
talent_desc_chainRip|Perform a powerful attack pulling all nearby monsters infront of you.||Execute um ataque poderoso, puxando todos os inimigos próximos para sua frente.||||강력한 공격을 실행하여 근처의 모든 몬스터를 당신 앞에 끌어당기세요.||
talent_desc_brutalizingSlash|Attack with brutalizing area of effect attack causing monsters to bleed.||Ataque com golpe brutalizante em área que faz com que os inimigos sangrem.||||광역 공격으로 몬스터를 출혈시키는 잔혹한 공격을 합니다.||
talent_desc_fuelToFire|Increase your damage dealt for a short period of time. Every corpse close to you will be siphoned for additional damage.||Aumenta o dano causado por um curto período de tempo. Todos os cadáveres próximos a você serão drenados para receber dano adicional.||||짧은 시간 동안 가하는 피해를 증가시킵니다. 가까운 모든 시체는 추가 피해를 위해 흡수됩니다.||
